Date;Rot;VH;Team;1st;2nd;3rd;4th;Final;Open;Close;ML;2H
406;530;H;Indiana Pacers;28;21;25;23;97;1;225;110;3
406;531;V;Philadelphia 76ers;25;34;26;21;106;1.5;222;-110;108
406;532;H;Boston Celtics;24;22;24;26;96;223;pk;-110;3.5
406;533;V;New Orleans Pelicans;29;32;29;17;107;225.5;231.5;145;113
406;534;H;Atlanta Hawks;25;36;46;16;123;3.5;3.5;-165;2.5
406;535;V;Los Angeles Lakers;40;28;22;20;110;2.5;1.5;-115;100.5
406;536;H;Toronto Raptors;28;14;28;31;101;215.5;209;-105;5.5
406;537;V;Memphis Grizzlies;37;26;33;28;124;217.5;216;195;109.5
406;538;H;Miami Heat;34;23;32;23;112;4;6.5;-230;7
406;539;V;Detroit Pistons;32;24;30;33;119;219;213;575;105
406;540;H;Denver Nuggets;39;37;33;25;134;13.5;11.5;-850;0.5
406;541;V;Portland Trail Blazers;32;34;23;27;116;226.5;229;195;112
406;542;H;Los Angeles Clippers;47;26;28;32;133;6;6.5;-235;1.5
406;543;V;Milwaukee Bucks;26;24;38;33;121;6.5;3;-140;0.5
406;544;H;Golden State Warriors;28;25;30;39;122;223.5;236;120;119.5
407;545;V;Minnesota Timberwolves;31;25;38;43;137;227.5;1.5;-120;6.5
407;546;H;Indiana Pacers;35;42;32;32;141;4;233;100;114.5
407;547;V;Washington Wizards;34;39;27;31;131;3.5;4.5;-190;110
407;548;H;Orlando Magic;33;27;30;26;116;224.5;225.5;170;1.5
407;549;V;New York Knicks;19;27;27;26;99;214;208;130;101.5
407;550;H;Boston Celtics;21;26;23;31;101;4;3;-150;2.5
407;551;V;New Orleans Pelicans;33;26;23;29;111;231;232.5;320;1.5
407;552;H;Brooklyn Nets;36;43;36;24;139;10.5;8.5;-380;113.5
407;553;V;Dallas Mavericks;23;19;22;29;93;11;10;-550;8.5
407;554;H;Houston Rockets;24;23;28;27;102;224.5;225;425;110
407;555;V;Charlotte Hornets;32;24;29;28;113;5.5;5.5;-220;2.5
407;556;H;Oklahoma City ThunderCity;29;22;26;25;102;214.5;213.5;190;103.5
407;557;V;Memphis Grizzlies;29;38;43;21;131;229.5;1;-120;0.5
407;558;H;Atlanta Hawks;34;30;23;26;113;3;228;100;116.5
407;559;V;San Antonio Spurs;32;18;24;22;96;224;219;175;111.5
407;560;H;Denver Nuggets;30;24;27;25;106;7;5;-200;2.5
407;561;V;Utah Jazz;21;19;38;24;113;3.5;2.5;-145;4.5
407;562;H;Phoenix Suns;20;31;26;25;117;225;227;125;116
408;563;V;Los Angeles Lakers;27;29;24;24;104;205;206;350;101
408;564;H;Miami Heat;32;22;29;27;110;8;9.5;-420;7
408;565;V;Cleveland Cavaliers;38;27;28;36;129;2.5;4;-170;1
408;566;H;Oklahoma City ThunderCity;38;23;14;27;102;211.5;219;150;108
408;567;V;Milwaukee Bucks;31;25;28;17;101;1;227.5;125;115.5
408;568;H;Dallas Mavericks;29;26;25;36;116;229;2.5;-145;2.5
408;569;V;Phoenix Suns;23;33;25;22;103;224.5;221;200;113
408;570;H;Los Angeles Clippers;27;27;29;30;113;4.5;6;-240;5
408;571;V;Portland Trail Blazers;29;27;19;28;103;231.5;233;190;114
408;572;H;Utah Jazz;30;23;40;29;122;7.5;5.5;-220;5
408;573;V;Detroit Pistons;27;35;27;24;113;226.5;224.5;250;108.5
408;574;H;Sacramento Kings;23;21;30;27;101;4.5;8;-300;9
408;575;V;Chicago Bulls;33;31;33;25;122;4;4.5;-175;110.5
408;576;H;Toronto Raptors;27;24;28;34;113;221;217;155;1.5
409;501;V;Indiana Pacers;33;31;19;28;111;4.5;6.5;-250;109.5
409;502;H;Orlando Magic;30;21;27;28;106;218.5;224;210;0.5
409;503;V;Memphis Grizzlies;35;25;30;24;129;212.5;1.5;-120;110.5
409;504;H;New York Knicks;23;28;32;31;133;pk;216.5;100;2
409;505;V;Chicago Bulls;33;33;18;24;108;228.5;225.5;120;115
409;506;H;Atlanta Hawks;25;28;33;34;120;4;2.5;-140;4.5
409;507;V;Minnesota Timberwolves;39;27;31;27;136;228;227.5;320;112.5
409;508;H;Boston Celtics;25;32;35;32;145;9;8.5;-380;10
409;509;V;Philadelphia 76ers;22;28;18;26;94;7.5;5.5;-220;4
409;510;H;New Orleans Pelicans;23;27;26;25;101;226.5;229;190;111.5
409;513;V;Charlotte Hornets;32;34;34;27;127;225.5;3.5;-140;107.5
409;514;H;Milwaukee Bucks;27;28;26;38;119;9;219;120;2
409;515;V;San Antonio Spurs;26;24;33;36;119;218.5;220;240;112
409;516;H;Denver Nuggets;36;25;35;25;121;7.5;6.5;-280;0.5
409;517;V;Washington Wizards;32;25;28;25;110;239;240;170;117
409;518;H;Golden State Warriors;23;27;29;28;107;6;4.5;-190;4.5
409;519;V;Houston Rockets;36;10;37;26;109;226.5;220;525;106.5
409;520;H;Los Angeles Clippers;26;41;27;32;126;13.5;11;-750;0.505
410;521;V;Los Angeles Lakers;33;28;31;34;126;234;222;525;108
410;522;H;Brooklyn Nets;25;33;19;24;101;12;11;-750;9
410;523;V;Sacramento Kings;31;34;24;23;112;230;229.5;550;113
410;524;H;Utah Jazz;34;25;36;33;128;12;11;-800;9.5
410;525;V;Philadelphia 76ers;37;29;24;27;117;11.5;10;-600;1.5
410;526;H;Oklahoma City ThunderCity;25;28;23;17;93;219;217;450;107
410;527;V;Washington Wizards;29;26;24;27;106;229;225;750;110.5
410;528;H;Phoenix Suns;27;30;44;33;134;11;13.5;-1200;8
410;529;V;Houston Rockets;30;18;32;29;109;228;228;260;111.5
410;530;H;Golden State Warriors;32;33;29;31;125;8.5;7;-310;pk
410;531;V;Detroit Pistons;23;27;26;27;103;224;226.5;550;110.5
410;532;H;Portland Trail Blazers;33;26;36;23;118;12;11;-800;4
410;583;V;Toronto Raptors;47;40;13;35;135;2.5;218.5;120;106.5
410;584;H;Cleveland Cavaliers;26;28;29;32;115;216.5;3;-140;9
411;533;V;Atlanta Hawks;33;19;23;30;105;3.5;213.5;120;105
411;534;H;Charlotte Hornets;20;25;32;24;101;221.5;2.5;-140;3.5
411;535;V;Boston Celtics;16;29;29;31;105;223.5;220.5;155;0.5
411;536;H;Denver Nuggets;27;24;28;8;87;7;3.5;-175;113
411;537;V;Milwaukee Bucks;32;25;28;39;124;9;9;-400;114
411;538;H;Orlando Magic;19;19;29;20;87;223.5;224.5;330;0.5
411;539;V;New Orleans Pelicans;29;33;28;26;116;5.5;9;-450;8
411;540;H;Cleveland Cavaliers;39;29;26;15;109;229;223.5;375;109
411;541;V;Toronto Raptors;16;26;34;20;96;213.5;216.5;135;2.5
411;542;H;New York Knicks;27;29;22;24;102;1.5;3;-155;105.5
411;543;V;Chicago Bulls;26;29;32;30;117;4.5;4;-175;6
411;544;H;Minnesota Timberwolves;29;37;25;30;121;230;233;155;118
411;545;V;San Antonio Spurs;26;25;37;31;119;222;220;210;113
411;546;H;Dallas Mavericks;26;30;33;28;117;6.5;6.5;-250;1.5
411;547;V;Indiana Pacers;45;29;32;26;132;228.5;234.5;140;114
411;548;H;Memphis Grizzlies;31;32;34;28;125;2.5;3.5;-160;5
411;549;V;Miami Heat;25;31;33;18;107;223;223;-110;109
411;550;H;Portland Trail Blazers;31;17;23;27;98;2;pk;-110;2.5
411;551;V;Detroit Pistons;35;27;37;25;124;219.5;215;650;104
411;552;H;Los Angeles Clippers;30;33;31;37;131;10.5;13;-1000;7.5
412;553;V;Los Angeles Lakers;28;24;16;28;96;204.5;205.5;-105;0.5
412;554;H;New York Knicks;26;29;26;30;111;3.5;1;-115;101
412;555;V;San Antonio Spurs;28;32;29;31;120;5.5;7;-270;109
412;556;H;Orlando Magic;16;21;24;36;97;222.5;216.5;230;1.5
412;559;V;Philadelphia 76ers;30;30;28;25;113;3.5;3.5;-165;105
412;560;H;Dallas Mavericks;26;22;21;26;95;223.5;217.5;145;2
412;561;V;Washington Wizards;33;37;28;27;125;235;234;475;114
412;562;H;Utah Jazz;42;23;23;33;121;13.5;10.5;-650;9
412;563;V;Chicago Bulls;22;25;27;16;90;230;228.5;120;115.5
412;564;H;Memphis Grizzlies;22;26;22;31;101;4.5;2;-140;1.5
412;565;V;Sacramento Kings;19;26;29;36;110;237;236;110;5
412;566;H;New Orleans Pelicans;31;37;18;31;117;4;2;-130;115
412;567;V;Denver Nuggets;32;29;22;24;107;4;5;-200;2
412;568;H;Golden State Warriors;33;23;43;17;116;229;227.5;175;111
412;569;V;Houston Rockets;29;29;30;32;120;226;229.5;600;112
412;570;H;Phoenix Suns;38;43;22;23;126;12.5;12.5;-900;0.5
413;571;V;Atlanta Hawks;28;38;24;18;108;223.5;220.5;105;109.5
413;572;H;Toronto Raptors;27;27;24;25;103;3;1.5;-125;4.5
413;573;V;Los Angeles Clippers;31;36;33;26;126;2.5;3;-160;1.5
413;574;H;Indiana Pacers;34;31;32;18;115;229;233;140;114
413;575;V;Los Angeles Lakers;25;27;24;25;101;208.5;1.5;-120;0.5
413;576;H;Charlotte Hornets;22;28;16;27;93;pk;206.5;100;101.5
413;577;V;Oklahoma City ThunderCity;31;22;16;27;96;223;222;1200;107.5
413;578;H;Utah Jazz;22;33;33;18;106;17;16.5;-3000;9.5
413;579;V;Miami Heat;34;16;22;14;86;215;216.5;145;106.5
413;580;H;Phoenix Suns;26;30;27;23;106;3;3.5;-165;pk
413;581;V;Boston Celtics;30;27;35;24;116;227;230;-105;0.5
413;582;H;Portland Trail Blazers;38;22;27;28;115;1;1;-115;118
413;583;V;Brooklyn Nets;33;40;31;23;127;7.5;7.5;-280;114.5
413;584;H;Minnesota Timberwolves;25;27;22;23;97;234.5;231.5;240;1.5
414;501;V;Brooklyn Nets;28;30;26;33;117;230;225;330;108.5
414;502;H;Philadelphia 76ers;32;33;29;29;123;6.5;9;-400;3.5
414;503;V;Cleveland Cavaliers;27;22;26;28;103;213;210;135;101.5
414;504;H;Charlotte Hornets;23;18;25;24;90;5;3;-155;3.5
414;505;V;San Antonio Spurs;32;25;25;30;112;4;5.5;-220;4
414;506;H;Toronto Raptors;30;28;27;32;117;220.5;221.5;190;114
414;507;V;Orlando Magic;32;22;39;22;115;222;214;450;109
414;508;H;Chicago Bulls;22;31;19;34;106;9.5;9.5;-600;7
414;509;V;New York Knicks;26;27;40;23;116;220;219.5;115;107
414;510;H;New Orleans Pelicans;26;26;37;17;106;1.5;2;-135;2
414;511;V;Milwaukee Bucks;24;37;45;24;130;9.5;9.5;-550;1
414;512;H;Minnesota Timberwolves;19;25;35;26;105;236;234;425;118.5
414;513;V;Los Angeles Clippers;30;23;20;27;100;9.5;1.5;-135;106.5
414;514;H;Detroit Pistons;27;22;28;21;98;221;216.5;115;0.5
414;515;V;Golden State Warriors;36;39;50;22;147;10;12.5;-900;1
414;516;H;Oklahoma City ThunderCity;32;22;29;26;109;224.5;224;600;109.5
414;517;V;Indiana Pacers;33;42;31;26;132;5.5;3.5;-170;114.5
414;518;H;Houston Rockets;24;31;39;30;124;231;235;150;3.5
414;519;V;Dallas Mavericks;32;25;26;31;114;2;3;-150;3
414;520;H;Memphis Grizzlies;34;26;29;24;113;227.5;225.5;130;110.5
414;521;V;Washington Wizards;42;28;23;30;123;1.5;2;-130;117.5
414;522;H;Sacramento Kings;31;29;23;28;111;23.5;243;110;2
414;523;V;Miami Heat;31;18;30;27;106;214;210;190;1
414;524;H;Denver Nuggets;26;34;36;27;123;2.5;5;-220;103
415;525;V;Milwaukee Bucks;33;31;30;26;120;7;4.5;-175;118.5
415;526;H;Atlanta Hawks;29;23;30;27;109;229;235.5;155;1
415;527;V;Golden State Warriors;28;35;26;30;119;9.5;5.5;-230;110.5
415;528;H;Cleveland Cavaliers;31;21;27;22;101;224.5;226.5;195;0.5
415;529;V;Boston Celtics;31;30;30;30;121;6;7.5;-340;1
415;530;H;Los Angeles Lakers;23;25;31;34;113;211.5;212.5;280;108.5
415;531;V;Sacramento Kings;28;37;29;20;114;230.5;235;600;114
415;532;H;Phoenix Suns;33;34;28;27;122;12;12.5;-900;7
416;533;V;Indiana Pacers;32;37;20;22;111;233.5;233.5;425;115
416;534;H;Utah Jazz;24;32;33;30;119;10.5;10;-550;10
416;535;V;Los Angeles Clippers;20;27;30;26;103;225;218.5;170;2
416;536;H;Philadelphia 76ers;31;28;22;25;106;2.5;4;-190;106.5
416;537;V;Oklahoma City ThunderCity;32;24;23;25;104;217;217;135;106
416;538;H;Detroit Pistons;25;31;30;24;110;7.5;2.5;-155;2
416;539;V;New Orleans Pelicans;29;32;28;16;115;241;3;-150;2.5
416;540;H;Washington Wizards;30;32;24;19;117;pk;239;130;117
416;541;V;Charlotte Hornets;35;26;28;26;115;227.5;223.5;625;109.5
416;542;H;Brooklyn Nets;29;32;33;36;130;11.5;12;-950;7.5
416;543;V;Orlando Magic;24;27;19;32;102;218;212;135;108.5
416;544;H;Toronto Raptors;24;23;38;28;113;1.5;3;-155;2.5
416;545;V;Memphis Grizzlies;33;24;37;32;126;227.5;3.5;-165;2.5
416;546;H;Chicago Bulls;33;24;28;30;115;pk;219;145;111
416;547;V;Miami Heat;37;24;32;18;111;7;7;-260;5
416;548;H;Minnesota Timberwolves;26;35;27;31;119;222;222;220;108.5
416;549;V;Denver Nuggets;35;34;31;28;128;7.5;9.5;-410;111
416;550;H;Houston Rockets;28;21;30;20;99;222;227;340;0.5
416;551;V;Portland Trail Blazers;28;20;35;24;107;1;229.5;105;1.5
416;552;H;San Antonio Spurs;31;26;28;21;106;232.5;1.5;-125;112.5
416;553;V;New York Knicks;34;22;27;34;117;212;212;210;104
416;554;H;Dallas Mavericks;25;27;27;30;109;4.5;6.5;-250;6
417;555;V;Utah Jazz;35;27;20;28;115;9.5;215.5;100;110.5
417;556;H;Los Angeles Lakers;34;31;29;16;127;219;1.5;-120;0.515
417;557;V;Detroit Pistons;27;28;25;20;100;228.5;226.5;170;109.5
417;558;H;Washington Wizards;27;34;32;28;121;4.5;4.5;-190;1
417;559;V;Cleveland Cavaliers;24;25;21;26;96;212.5;212.5;130;104
417;560;H;Chicago Bulls;29;18;33;26;106;2;3;-150;1
417;561;V;Golden State Warriors;33;33;23;25;114;228.5;226;130;112
417;562;H;Boston Celtics;24;36;29;30;119;3.5;3;-150;3.5
417;563;V;Memphis Grizzlies;35;34;31;28;128;236;237;315;120
417;564;H;Milwaukee Bucks;31;28;30;26;115;9;8.5;-375;8
417;565;V;San Antonio Spurs;28;36;23;24;111;230;223.5;575;115.5
417;566;H;Phoenix Suns;19;26;23;17;85;9.5;12;-850;11.5
418;567;V;Indiana Pacers;23;34;33;27;117;234.5;231.5;110;1
418;568;H;Atlanta Hawks;35;31;28;35;129;4.5;2;-130;114
418;569;V;New Orleans Pelicans;25;19;35;24;112;219.5;1.5;-125;4.5
418;570;H;New York Knicks;21;36;22;24;122;3.5;218;105;106.5
418;571;V;Brooklyn Nets;31;29;24;23;107;5.5;5;-200;2
418;572;H;Miami Heat;32;32;22;23;109;225;224;175;108
418;573;V;Portland Trail Blazers;24;27;21;29;101;5;4.5;-200;6
418;574;H;Charlotte Hornets;44;21;28;16;109;221;216.5;175;106
418;575;V;Oklahoma City ThunderCity;31;28;21;26;106;220.5;219.5;190;106.5
418;576;H;Toronto Raptors;28;24;29;31;112;11.5;5;-220;5.5
418;577;V;Houston Rockets;28;25;32;29;114;218.5;1.5;-115;2
418;578;H;Orlando Magic;28;31;18;33;110;pk;218;-105;107
418;579;V;Sacramento Kings;22;45;20;34;121;229.5;232;340;113
418;580;H;Dallas Mavericks;20;30;27;30;107;8;8.5;-410;9
418;581;V;Minnesota Timberwolves;26;27;16;36;105;234.5;234;550;113
418;582;H;Los Angeles Clippers;29;43;32;20;124;8.5;11.5;-800;1
419;501;V;Cleveland Cavaliers;22;31;23;29;105;213;3.5;-170;4
419;502;H;Detroit Pistons;37;25;22;25;109;1.5;213.5;150;104
419;503;V;Golden State Warriors;24;31;20;32;107;225.5;226.5;170;111
419;504;H;Philadelphia 76ers;24;31;15;26;96;9;4.5;-190;3
419;505;V;Chicago Bulls;24;18;32;28;102;220.5;211.5;165;107
419;506;H;Boston Celtics;30;18;18;30;96;6;4.5;-185;1
419;507;V;Houston Rockets;28;27;19;17;91;217;215.5;170;106
419;508;H;Miami Heat;30;24;35;24;113;9.5;5;-190;3.5
419;509;V;Oklahoma City ThunderCity;25;33;21;28;107;231;233;650;112.5
419;510;H;Washington Wizards;38;26;24;31;119;11;12.5;-1000;5.5
419;511;V;Phoenix Suns;24;31;28;33;128;233.5;233;130;118
419;512;H;Milwaukee Bucks;25;29;36;26;127;4.5;3;-150;3
419;513;V;San Antonio Spurs;36;19;27;27;109;230.5;3.5;-160;118
419;514;H;Indiana Pacers;21;23;22;28;94;2.5;233.5;140;1.5
419;515;V;Memphis Grizzlies;35;25;35;21;137;227;226;280;116
419;516;H;Denver Nuggets;27;29;31;29;139;5;7.5;-340;6.5
419;517;V;Utah Jazz;29;23;33;26;111;6.5;7;-270;1
419;518;H;Los Angeles Lakers;23;19;23;32;97;214.5;215.5;230;110
420;519;V;Orlando Magic;24;24;24;24;96;221;217.5;600;111
420;520;H;Atlanta Hawks;27;38;15;32;112;12.5;12.5;-900;2
420;521;V;Brooklyn Nets;26;31;36;41;134;231.5;235.5;130;113
420;522;H;New Orleans Pelicans;29;30;33;37;129;3;3;-150;1.5
420;523;V;Charlotte Hornets;33;33;16;15;97;210;208.5;175;102.5
420;524;H;New York Knicks;30;30;31;18;109;5.5;5;-200;4.5
420;525;V;Minnesota Timberwolves;39;35;25;35;134;237.5;239.5;135;117
420;526;H;Sacramento Kings;43;31;29;17;120;4;3.5;-155;2.5
420;527;V;Los Angeles Clippers;30;26;30;27;113;8.5;4.5;-210;5.5
420;528;H;Portland Trail Blazers;31;29;22;30;112;226.5;222;180;108.5
421;529;V;Phoenix Suns;28;26;23;39;116;1;3;-155;2.5
421;530;H;Philadelphia 76ers;29;25;22;37;113;220.5;217;135;110
421;531;V;Golden State Warriors;20;38;35;21;114;2;2;-140;2
421;532;H;Washington Wizards;38;22;26;32;118;239.5;241;120;117.5
421;533;V;Oklahoma City ThunderCity;28;29;29;30;116;225.5;231;310;112
421;534;H;Indiana Pacers;34;33;26;29;122;10.5;9;-370;2
421;535;V;Chicago Bulls;12;32;28;33;105;2;2;-135;6
421;536;H;Cleveland Cavaliers;34;27;38;22;121;212;210.5;115;107
421;537;V;Brooklyn Nets;36;22;23;22;103;228.5;232;165;113.5
421;538;H;Toronto Raptors;23;33;36;22;114;2.5;4.5;-185;3.5
421;539;V;Utah Jazz;34;27;30;21;112;11.5;11.5;-700;1
421;540;H;Houston Rockets;27;16;20;26;89;227.5;224;500;114
421;541;V;Atlanta Hawks;39;30;28;25;127;217;1.5;-125;1
421;542;H;New York Knicks;34;33;23;32;137;pk;219;105;108
421;543;V;Miami Heat;27;24;26;30;107;215.5;1.5;-130;1
421;544;H;San Antonio Spurs;27;26;19;15;87;pk;215.5;110;105
421;545;V;Detroit Pistons;36;22;32;27;117;220.5;218;500;107
421;546;H;Dallas Mavericks;33;34;33;27;127;11.5;10.5;-700;3
421;547;V;Memphis Grizzlies;39;23;20;23;105;226.5;4.5;-180;0.5
421;548;H;Los Angeles Clippers;24;29;34;30;117;3;223.5;160;113.5
421;549;V;Denver Nuggets;35;25;22;24;106;1.5;1.5;-120;0.5
421;550;H;Portland Trail Blazers;36;21;27;21;105;225.5;230;100;111.5
421;551;V;Minnesota Timberwolves;34;25;39;27;125;239;241;135;1.5
421;552;H;Sacramento Kings;44;26;25;33;128;5;3;-155;117
422;553;V;New Orleans Pelicans;29;45;34;27;135;8;10.5;-500;107
422;554;H;Orlando Magic;27;25;18;30;100;224.5;219.5;400;0.5
422;555;V;Phoenix Suns;21;16;28;21;86;5.5;1.5;-120;6
422;556;H;Boston Celtics;26;27;24;22;99;219.5;220.5;100;112.5
422;557;V;Philadelphia 76ers;26;34;27;30;117;226.5;224.5;235;2
422;558;H;Milwaukee Bucks;40;37;31;16;124;6;6.5;-275;109
422;559;V;Detroit Pistons;25;22;23;21;91;216.5;214;210;104.5
422;560;H;San Antonio Spurs;26;31;25;24;106;8;7;-250;1
422;561;V;Charlotte Hornets;23;21;23;24;91;212;210.5;100;3.5
422;562;H;Chicago Bulls;34;24;30;20;108;2.5;1;-120;103
422;563;V;Los Angeles Lakers;26;25;39;20;110;217;215.5;140;1.5
422;564;H;Dallas Mavericks;31;31;32;21;115;2;3.5;-160;105.5
423;565;V;Boston Celtics;25;26;22;31;104;229.5;224.5;135;1
423;566;H;Brooklyn Nets;21;39;28;21;109;4.5;3.5;-155;114.5
423;567;V;Miami Heat;30;31;28;14;103;5;6.5;-260;5
423;568;H;Atlanta Hawks;31;31;33;23;118;214;211.5;220;104.5
423;569;V;Cleveland Cavaliers;20;35;23;24;102;209.5;211.5;100;103
423;570;H;Charlotte Hornets;22;26;30;30;108;1.5;1;-120;2.5
423;571;V;Washington Wizards;36;34;30;29;129;9;9;-450;5
423;572;H;Oklahoma City ThunderCity;35;33;22;19;109;229.5;232;375;113
423;573;V;Los Angeles Clippers;37;28;11;33;109;11.5;9;-430;4
423;574;H;Houston Rockets;36;25;19;24;104;221;223.5;360;108.5
423;575;V;Memphis Grizzlies;28;34;38;30;130;233;232.5;155;118.5
423;576;H;Portland Trail Blazers;23;33;43;29;128;2.5;4;-175;4.5
423;577;V;Denver Nuggets;24;26;24;23;97;3;2.5;-140;2
423;578;H;Golden State Warriors;30;24;32;32;118;228;228;120;111
424;501;V;Toronto Raptors;26;33;24;20;103;216;1;-110;2
424;502;H;New York Knicks;30;34;24;32;120;3.5;212;-110;104.5
424;503;V;Philadelphia 76ers;17;23;23;31;94;230;226.5;330;110.5
424;504;H;Milwaukee Bucks;26;24;36;46;132;7.5;9;-400;1.5
424;505;V;Detroit Pistons;25;36;21;27;109;223;229.5;165;113
424;506;H;Indiana Pacers;35;23;26;31;115;5.5;4;-185;4
424;507;V;San Antonio Spurs;31;30;24;25;110;229;228;130;116
424;508;H;New Orleans Pelicans;24;28;32;24;108;1.5;3;-150;4
424;509;V;Chicago Bulls;18;23;22;38;101;210;203.5;170;3
424;510;H;Miami Heat;33;28;19;26;106;5;4.5;-190;103.5
424;511;V;Los Angeles Lakers;26;32;21;14;93;216.5;217.5;105;106
424;512;H;Dallas Mavericks;23;23;33;29;108;2;1.5;-125;4.5
424;513;V;Minnesota Timberwolves;26;26;30;19;101;233;231;600;112
424;514;H;Utah Jazz;40;18;16;22;96;13.5;12.5;-900;5.5
424;515;V;Houston Rockets;26;24;32;34;116;225;219;800;107
424;516;H;Denver Nuggets;36;36;30;27;129;13.5;14;-1400;1.5
425;517;V;Boston Celtics;23;29;36;16;104;8.5;8;-340;8
425;518;H;Charlotte Hornets;33;30;37;25;125;214.5;211.5;280;108
425;519;V;Phoenix Suns;32;29;31;27;119;229.5;231;-105;118
425;520;H;Brooklyn Nets;27;32;38;31;128;2.5;1;-115;2
425;521;V;Memphis Grizzlies;23;35;32;30;120;235.5;235.5;140;119.5
425;522;H;Portland Trail Blazers;20;27;31;35;113;3.5;3.5;-160;5
425;523;V;Cleveland Cavaliers;32;28;33;17;110;230.5;226;270;110
425;524;H;Washington Wizards;27;36;24;32;119;7;7.5;-330;3.5
425;525;V;Milwaukee Bucks;29;22;27;26;104;6.5;6;-240;1.5
425;526;H;Atlanta Hawks;26;17;27;41;111;228;229.5;200;116
425;527;V;Indiana Pacers;36;26;41;28;131;5.5;5.5;-230;2
425;528;H;Orlando Magic;25;32;20;35;112;224.5;226;195;110
425;529;V;Sacramento Kings;39;26;27;21;113;229;233;270;115.5
425;530;H;Golden State Warriors;32;31;31;23;117;10;7.5;-330;6.5
426;531;V;Los Angeles Lakers;28;22;29;35;114;10;11.5;-800;10
426;532;H;Orlando Magic;16;40;24;23;103;211.5;208;550;102
426;533;V;San Antonio Spurs;38;27;30;38;146;2;2.5;-135;1
426;534;H;Washington Wizards;34;28;33;38;143;228.5;231.5;115;116.5
426;535;V;Atlanta Hawks;23;21;23;19;86;5.5;4;-170;5.5
426;536;H;Detroit Pistons;27;28;19;26;100;220.5;215.5;150;104.5
426;537;V;Oklahoma City ThunderCity;26;19;21;24;90;219.5;219;1100;106.5
426;538;H;Philadelphia 76ers;34;26;33;28;121;11.5;15.5;-2500;4.5
426;539;V;Phoenix Suns;29;27;31;31;118;2.5;2.5;-140;3
426;540;H;New York Knicks;36;27;24;23;110;214.5;215;120;110
426;541;V;Cleveland Cavaliers;23;25;22;26;96;218.5;212.5;575;103.5
426;542;H;Toronto Raptors;33;16;32;31;112;9.5;11.5;-850;7
426;543;V;Chicago Bulls;20;32;24;34;110;206;206;200;105.5
426;544;H;Miami Heat;26;27;29;20;102;5;6;-240;4
426;545;V;Utah Jazz;33;14;23;34;104;9.5;10;-550;7.5
426;546;H;Minnesota Timberwolves;17;32;34;22;105;230;226;425;114
426;547;V;Los Angeles Clippers;20;28;30;25;103;3.5;2;-130;5
426;548;H;New Orleans Pelicans;33;29;33;25;120;227.5;229;110;112
426;549;V;Memphis Grizzlies;18;35;22;21;96;228.5;230;155;117
426;550;H;Denver Nuggets;21;37;27;35;120;4.5;4;-175;1
426;551;V;Dallas Mavericks;17;35;33;21;106;5.5;6.5;-250;5.5
426;552;H;Sacramento Kings;31;28;28;26;113;227.5;225.5;210;110
427;553;V;Portland Trail Blazers;34;39;40;20;133;5;6;-220;0.5
427;554;H;Indiana Pacers;35;27;16;34;112;234.5;242;190;118
427;555;V;Milwaukee Bucks;33;29;25;27;114;8;9.5;-420;0.5
427;556;H;Charlotte Hornets;28;17;35;24;104;220.5;225.5;350;114
427;557;V;Oklahoma City ThunderCity;29;26;23;41;119;219.5;215.5;550;105.5
427;558;H;Boston Celtics;24;25;29;37;115;13;11;-800;9.5
427;559;V;Brooklyn Nets;26;30;24;36;116;6.5;5;-200;2
427;560;H;Toronto Raptors;28;24;31;20;103;233;232;175;112.5
427;561;V;Minnesota Timberwolves;28;31;19;36;114;2;2;-130;114
427;562;H;Houston Rockets;23;27;29;28;107;230;234;110;1.5
427;563;V;Dallas Mavericks;36;26;41;30;133;225.5;226;150;110
427;564;H;Golden State Warriors;12;17;35;39;103;1.5;4;-170;9.5
428;565;V;Atlanta Hawks;17;22;24;20;83;220.5;213;375;2
428;566;H;Philadelphia 76ers;37;30;26;34;127;7.5;9.5;-450;103.5
428;567;V;Los Angeles Lakers;35;20;22;30;107;3;1;-115;2.5
428;568;H;Washington Wizards;31;30;29;26;116;223;230;-105;112
428;569;V;Orlando Magic;26;24;32;27;109;210;210.5;145;108
428;570;H;Cleveland Cavaliers;16;28;17;43;104;3;3.5;-165;3.5
428;571;V;Charlotte Hornets;19;28;33;31;111;218;214.5;220;0.5
428;572;H;Boston Celtics;39;19;30;32;120;7.5;6.5;-260;104.5
428;573;V;Chicago Bulls;19;29;27;19;94;207.5;210.5;155;108.5
428;574;H;New York Knicks;32;20;24;37;113;4.5;4;-175;1.5
428;575;V;San Antonio Spurs;20;34;20;37;111;208.5;213;175;109.5
428;576;H;Miami Heat;31;24;27;34;116;4.5;5;-200;3
428;577;V;New Orleans Pelicans;25;26;27;34;112;228.5;230;150;0.5
428;578;H;Denver Nuggets;35;25;27;27;114;5.5;4;-170;112
428;579;V;Portland Trail Blazers;38;36;28;28;130;235;239;100;117
428;580;H;Memphis Grizzlies;23;23;37;26;109;2.5;1.5;-120;6.5
428;581;V;Utah Jazz;30;46;40;38;154;7.5;8.5;-380;113.5
428;582;H;Sacramento Kings;27;17;30;31;105;225;221;320;2.5
428;583;V;Los Angeles Clippers;31;22;27;21;101;222.5;220;160;0.5
428;584;H;Phoenix Suns;39;24;23;23;109;3.5;4.5;-180;107.5
