Date;Rot;VH;Team;1st;2nd;3rd;4th;Final;Open;Close;ML;2H
202;537;V;New Orleans Pelicans;28;32;33;16;109;245;251;180;123.5
202;538;H;Houston Rockets;30;35;27;25;117;6;5;-220;1.5
202;539;V;Phoenix Suns;26;26;28;28;108;232.5;233.5;650;119.5
202;540;H;Milwaukee Bucks;30;37;30;32;129;12.5;12.5;-1000;2.5
202;541;V;Chicago Bulls;29;34;22;17;102;217;215.5;425;107
202;542;H;Toronto Raptors;32;28;35;34;129;10.5;10;-600;7.5
203;543;V;New York Knicks;33;30;32;32;139;1.5;2.5;-135;1.5
203;544;H;Cleveland Cavaliers;37;25;38;27;134;217;216.5;115;107
203;545;V;Golden State Warriors;40;32;27;26;125;236;234;220;115
203;546;H;Washington Wizards;36;27;23;31;117;4.5;6.5;-270;6.5
203;547;V;Dallas Mavericks;25;28;29;30;112;216.5;212.5;180;104.5
203;548;H;Indiana Pacers;22;33;22;26;103;4;5.5;-220;3
203;549;V;Orlando Magic;25;31;29;27;112;4;5;-210;2.5
203;550;H;Charlotte Hornets;24;30;23;23;100;202;203.5;175;99.5
203;551;V;Phoenix Suns;31;21;21;24;97;227.5;224.5;115;115
203;552;H;Brooklyn Nets;35;20;35;29;119;2.5;2;-135;0.5
203;553;V;Philadelphia 76ers;26;26;25;29;106;213;211;120;103.5
203;554;H;Miami Heat;30;26;41;40;137;3.5;2.5;-140;0.5
203;555;V;Boston Celtics;28;32;35;28;123;6;6;-260;5.5
203;556;H;Atlanta Hawks;34;28;22;31;115;227;232;210;120
203;557;V;Detroit Pistons;32;21;10;19;82;227.5;224;375;109
203;558;H;Memphis Grizzlies;36;17;19;24;96;7.5;9;-500;6.5
203;559;V;Minnesota Timberwolves;20;30;34;25;109;228;225.5;-105;4.5
203;560;H;Sacramento Kings;29;36;28;20;113;1.5;1;-115;110.5
203;561;V;San Antonio Spurs;39;24;19;23;105;227.5;229;375;118
203;562;H;Los Angeles Clippers;29;25;31;23;108;10;9;-500;9.5
204;563;V;Milwaukee Bucks;26;32;42;20;120;6;6.5;-275;6
204;564;H;New Orleans Pelicans;33;28;24;23;108;245;245;225;125
204;565;V;Charlotte Hornets;34;29;25;22;110;224.5;223;750;109.5
204;566;H;Houston Rockets;22;40;30;33;125;14;13;-1200;8.5
204;567;V;Portland Trail Blazers;28;10;36;25;99;220.5;226;155;4.5
204;568;H;Denver Nuggets;37;27;36;27;127;4.5;4.5;-185;108.5
204;569;V;San Antonio Spurs;19;22;33;28;102;229;226.5;500;115
204;570;H;Los Angeles Lakers;21;30;36;42;129;12;10.5;-700;3
205;571;V;Phoenix Suns;31;30;25;22;108;1.5;3;-150;3.5
205;572;H;Detroit Pistons;38;26;25;27;116;219;217.5;130;111.5
205;573;V;Golden State Warriors;25;22;17;24;88;225.5;222.5;225;2.5
205;574;H;Brooklyn Nets;40;28;27;34;129;5.5;6.5;-275;108
205;575;V;Indiana Pacers;20;43;23;32;118;216;216;190;105
205;576;H;Toronto Raptors;30;18;34;37;119;6.5;5.5;-240;7.5
205;577;V;Orlando Magic;24;32;24;20;100;210.5;209.5;190;103
205;578;H;Boston Celtics;32;25;30;29;116;7.5;5.5;-240;4.5
205;579;V;Atlanta Hawks;36;28;32;31;127;235.5;239.5;160;116.5
205;580;H;Minnesota Timberwolves;24;32;21;43;120;5.5;4.5;-190;4.5
205;581;V;Cleveland Cavaliers;28;25;28;22;103;221.5;222;750;115
205;582;H;Oklahoma City Thunder;29;32;23;25;109;12.5;13.5;-1200;5.5
205;583;V;Memphis Grizzlies;31;28;41;21;121;229.5;225.5;170;116.5
205;584;H;Dallas Mavericks;32;24;22;29;107;3.5;4.5;-200;4.5
205;585;V;Denver Nuggets;25;24;23;26;98;218;215;365;106.5
205;586;H;Utah Jazz;32;25;18;20;95;7.5;10;-480;3.5
205;587;V;Miami Heat;23;35;22;31;111;223;224.5;225;110
205;588;H;Los Angeles Clippers;25;30;37;36;128;6.5;6.5;-275;6.5
206;501;V;Orlando Magic;19;28;36;20;103;3;3.5;-170;4
206;502;H;New York Knicks;30;24;22;29;105;206.5;208;145;102
206;503;V;New Orleans Pelicans;32;40;31;22;125;3.5;6;-240;0.5
206;504;H;Chicago Bulls;25;37;19;38;119;231.5;230.5;190;114
206;505;V;Philadelphia 76ers;26;25;23;27;101;227;228;375;112
206;506;H;Milwaukee Bucks;22;32;32;26;112;9;9;-500;5.5
206;507;V;San Antonio Spurs;35;25;32;25;117;231;228;140;117.5
206;508;H;Portland Trail Blazers;27;32;27;39;125;3;3.5;-160;3
206;509;V;Houston Rockets;28;35;34;24;121;234;240;225;117
206;510;H;Los Angeles Lakers;29;34;30;18;111;6.5;6.5;-275;4
207;511;V;Dallas Mavericks;33;31;29;25;118;3;3;-160;1.5
207;512;H;Washington Wizards;29;33;30;27;119;234;234;140;114
207;513;V;Memphis Grizzlies;25;19;22;41;107;221;222.5;190;0.5
207;514;H;Philadelphia 76ers;26;32;39;22;119;5;6;-240;113.5
207;515;V;Atlanta Hawks;26;29;18;34;107;232;225;525;110
207;516;H;Boston Celtics;28;26;33;25;112;9;12.5;-750;9
207;517;V;Detroit Pistons;24;23;21;33;101;219;214.5;650;104.5
207;518;H;Oklahoma City Thunder;29;23;26;30;108;13;13;-1000;6
207;519;V;Toronto Raptors;36;28;23;28;115;219;217.5;100;107
207;520;H;Indiana Pacers;31;32;20;23;106;pk;1;-120;pk
207;521;V;Houston Rockets;26;29;18;18;91;2.5;2.5;-140;4.5
207;522;H;Phoenix Suns;46;19;32;30;127;234.5;234.5;120;115
207;523;V;Miami Heat;28;22;26;21;97;1.5;1;-115;0.5
207;524;H;Sacramento Kings;30;22;31;22;105;221;219.5;-105;108
207;525;V;Portland Trail Blazers;38;34;17;25;114;226.5;230.5;375;114
207;526;H;Utah Jazz;32;26;30;29;117;8.5;10.5;-500;10.5
208;527;V;Milwaukee Bucks;29;33;21;28;111;8;8.5;-400;112
208;528;H;Orlando Magic;24;22;25;24;95;218;221;300;pk
208;529;V;New York Knicks;17;31;19;28;95;216;1.5;-125;0.5
208;530;H;Detroit Pistons;28;22;17;25;92;1;212;105;103
208;531;V;Dallas Mavericks;31;33;30;22;116;4.5;3.5;-160;103
208;532;H;Charlotte Hornets;10;33;22;35;100;216.5;212;140;3.5
208;533;V;New Orleans Pelicans;31;29;28;36;124;227.5;224;175;111
208;534;H;Indiana Pacers;26;29;30;32;117;1.5;5;-210;5.5
208;535;V;Brooklyn Nets;36;18;34;30;118;224;218;215;0.5
208;536;H;Toronto Raptors;33;33;34;19;119;8.5;6;-265;111.5
208;537;V;Los Angeles Clippers;31;28;29;27;115;7;9.5;-500;11.5
208;538;H;Minnesota Timberwolves;40;41;31;30;142;230;233;375;113.5
208;539;V;Los Angeles Lakers;33;33;30;29;125;13.5;14;-1600;6.5
208;540;H;Golden State Warriors;25;34;25;36;120;225;224.5;900;110.5
208;541;V;Denver Nuggets;28;27;28;34;117;2.5;3.5;-180;2.5
208;542;H;Phoenix Suns;37;17;24;30;108;218;218;150;107
208;543;V;San Antonio Spurs;23;26;29;24;102;2;2.5;-140;2
208;544;H;Sacramento Kings;24;28;37;33;122;224.5;222.5;120;115
209;545;V;Boston Celtics;28;24;32;28;112;216;1.5;-125;3.5
209;546;H;Oklahoma City Thunder;32;29;23;27;111;1;219.5;105;112.5
209;547;V;New York Knicks;31;32;20;33;135;226;226.5;170;110.5
209;548;H;Atlanta Hawks;20;41;33;22;140;3;5;-200;5
209;549;V;Chicago Bulls;25;30;28;28;111;211.5;213.5;475;105
209;550;H;Philadelphia 76ers;38;22;23;35;118;10.5;11;-675;5.5
209;551;V;Memphis Grizzlies;18;29;33;26;106;1.5;2.5;-145;4
209;552;H;Washington Wizards;30;25;30;14;99;240;240.5;125;122.5
209;553;V;Utah Jazz;25;29;27;33;114;233;233.5;125;119.5
209;554;H;Houston Rockets;33;25;25;30;113;4;2.5;-145;pk
209;555;V;Los Angeles Clippers;36;37;34;26;133;7;6;-250;112
209;556;H;Cleveland Cavaliers;21;29;23;19;92;228.5;231.5;200;3
209;557;V;Miami Heat;36;24;23;26;109;231;226.5;180;112
209;558;H;Portland Trail Blazers;38;25;30;22;115;3.5;5.5;-220;2.5
210;559;V;Brooklyn Nets;30;21;26;29;106;220;217;225;111.5
210;560;H;Indiana Pacers;28;20;32;25;105;7;6.5;-275;5.5
210;561;V;Atlanta Hawks;28;33;35;30;126;222;222.5;300;109.5
210;562;H;Orlando Magic;22;34;37;42;135;6;8.5;-400;8
210;563;V;Charlotte Hornets;21;26;19;21;87;209.5;206.5;145;100.5
210;564;H;Detroit Pistons;11;26;22;17;76;1.5;3.5;-170;4.5
210;565;V;Minnesota Timberwolves;36;39;19;32;126;227;235;280;115.5
210;566;H;Toronto Raptors;40;34;32;31;137;9;8.5;-360;5.5
210;567;V;Sacramento Kings;24;34;32;21;111;227;229.5;425;113
210;568;H;Milwaukee Bucks;38;19;31;35;123;14.5;10;-600;7
210;569;V;Utah Jazz;32;39;29;23;123;222;216.5;-110;111
210;570;H;Dallas Mavericks;24;26;34;35;119;1;pk;-110;6
210;571;V;San Antonio Spurs;40;27;26;27;120;221.5;216;240;111
210;572;H;Denver Nuggets;30;23;36;38;127;8;6.5;-300;9.5
210;573;V;Miami Heat;24;38;21;30;113;6;7;-300;107.5
210;574;H;Golden State Warriors;20;23;32;26;101;220.5;219.5;240;1.5
210;575;V;Phoenix Suns;30;22;23;25;100;228;230.5;700;118
210;576;H;Los Angeles Lakers;31;30;29;35;125;12;13;-1100;5
211;577;V;Chicago Bulls;26;36;20;32;114;230;230;145;0.5
211;578;H;Washington Wizards;36;33;31;26;126;2;3.5;-170;112
211;579;V;Los Angeles Clippers;22;32;23;26;103;1;1;-120;111.5
211;580;H;Philadelphia 76ers;30;24;27;29;110;225;228;100;pk
211;581;V;Portland Trail Blazers;36;29;21;31;117;240;243;130;118.5
211;582;H;New Orleans Pelicans;27;36;41;34;138;3;3;-150;3
211;583;V;San Antonio Spurs;25;24;30;35;114;221.5;219.5;280;112.5
211;584;H;Oklahoma City Thunder;14;27;36;29;106;6.5;8;-360;7
211;585;V;Boston Celtics;19;30;22;34;105;231.5;232.5;115;119
211;586;H;Houston Rockets;23;24;31;38;116;3;2.5;-135;3
212;501;V;Detroit Pistons;20;35;26;27;112;204;208.5;230;102.5
212;502;H;Orlando Magic;32;27;28;21;116;7.5;6.5;-280;2.5
212;503;V;Atlanta Hawks;19;29;32;25;105;1;3;-150;6
212;504;H;Cleveland Cavaliers;33;32;33;29;127;233;234.5;130;114
212;505;V;Washington Wizards;25;21;31;37;114;228.5;227.5;130;110.5
212;506;H;New York Knicks;24;26;23;23;96;2.5;3;-150;1
212;507;V;Toronto Raptors;19;21;25;26;91;3.5;4;-180;6
212;508;H;Brooklyn Nets;23;29;23;26;101;224;224;150;109
212;509;V;Milwaukee Bucks;20;25;26;40;111;220.5;224;110;5
212;510;H;Indiana Pacers;34;34;14;36;118;pk;1.5;-130;113.5
212;511;V;Charlotte Hornets;28;22;31;34;115;225;224.5;220;2
212;512;H;Minnesota Timberwolves;36;30;21;21;108;6.5;6;-270;108.5
212;513;V;Portland Trail Blazers;27;36;19;22;104;237;235;140;115
212;514;H;Memphis Grizzlies;31;36;25;19;111;4;3.5;-160;1
212;515;V;Sacramento Kings;28;24;25;34;111;227;226;300;111.5
212;516;H;Dallas Mavericks;32;31;33;34;130;8.5;8.5;-400;1.5
212;517;V;Golden State Warriors;24;26;26;30;106;225;227;240;110.5
212;518;H;Phoenix Suns;34;24;29;25;112;7;7;-300;1
212;519;V;Miami Heat;28;24;22;27;101;219.5;216.5;160;106
212;520;H;Utah Jazz;25;22;32;37;116;4.5;4.5;-190;4
212;521;V;Los Angeles Lakers;23;38;23;27;120;2;3;-145;0.5
212;522;H;Denver Nuggets;31;24;32;24;116;220;220.5;125;108.5
213;523;V;Los Angeles Clippers;32;26;29;27;133;227;228.5;-105;111
213;524;H;Boston Celtics;30;30;31;23;141;1;1;-115;pk
213;525;V;Oklahoma City Thunder;29;37;32;25;123;231.5;234;150;114
213;526;H;New Orleans Pelicans;30;28;35;25;118;1.5;3.5;-180;5
220;501;V;Milwaukee Bucks;32;38;28;28;126;11.5;13;-1100;115
220;502;H;Detroit Pistons;18;23;30;35;106;224.5;227;700;pk
220;503;V;Miami Heat;36;28;33;27;124;5.5;6.5;-250;4.5
220;504;H;Atlanta Hawks;32;31;27;39;129;231.5;230;200;112.5
220;505;V;Charlotte Hornets;33;27;19;24;103;209;211.5;160;102.5
220;506;H;Chicago Bulls;20;24;29;20;93;5.5;4.5;-190;6
220;507;V;Brooklyn Nets;20;32;26;25;104;217;213.5;225;111
220;508;H;Philadelphia 76ers;26;16;35;26;112;7.5;6.5;-275;7.5
220;509;V;Memphis Grizzlies;35;26;29;35;125;229;1.5;-125;3
220;510;H;Sacramento Kings;37;33;27;32;129;1.5;229.5;105;118
220;511;V;Houston Rockets;38;34;37;26;135;10.5;10;-500;113
220;512;H;Golden State Warriors;17;33;27;28;105;232.5;233;375;0.5
221;513;V;Cleveland Cavaliers;32;29;20;32;113;238;237;205;116.5
221;514;H;Washington Wizards;41;25;21;21;108;5.5;6.5;-255;1.5
221;515;V;Dallas Mavericks;34;30;27;31;122;3.5;4.5;-190;109
221;516;H;Orlando Magic;18;34;32;22;106;219;221.5;160;1
221;517;V;Phoenix Suns;23;20;35;23;101;228.5;229;290;1.5
221;518;H;Toronto Raptors;31;36;26;25;118;7.5;8;-380;116.5
221;519;V;Indiana Pacers;15;36;29;26;106;5.5;6.5;-290;2
221;520;H;New York Knicks;20;24;21;33;98;212;212.5;235;104
221;521;V;Boston Celtics;24;37;34;32;127;6.5;8;-360;2.5
221;522;H;Minnesota Timberwolves;20;33;35;29;117;230;226.5;280;115.5
221;523;V;Denver Nuggets;17;31;29;24;101;215;216;110;105
221;524;H;Oklahoma City Thunder;27;21;30;35;113;pk;1.5;-130;pk
221;525;V;San Antonio Spurs;27;38;28;20;113;221;223.5;240;111
221;526;H;Utah Jazz;21;25;29;29;104;7;7;-300;9.5
221;527;V;New Orleans Pelicans;40;33;29;26;128;3;5.5;-255;117
221;528;H;Portland Trail Blazers;35;28;20;32;115;235;238.5;205;pk
221;529;V;Memphis Grizzlies;22;19;36;28;105;233.5;234;450;118
221;530;H;Los Angeles Lakers;28;32;24;33;117;11;10.5;-650;pk
222;531;V;Sacramento Kings;25;29;34;24;112;229;232.5;350;115
222;532;H;Los Angeles Clippers;13;35;35;20;103;10;9;-450;9
222;533;V;Brooklyn Nets;30;25;33;27;115;2.5;4.5;-190;108.5
222;534;H;Charlotte Hornets;25;20;18;23;86;212;210;160;1
222;535;V;Dallas Mavericks;35;31;20;21;107;239;236;115;115
222;536;H;Atlanta Hawks;21;37;19;34;111;7;2;-135;4
222;537;V;Cleveland Cavaliers;32;20;26;27;105;221.5;222;700;107.5
222;538;H;Miami Heat;38;44;24;18;124;13.5;12.5;-1100;0.5
222;539;V;Phoenix Suns;22;25;36;29;112;1;3;-150;4.5
222;540;H;Chicago Bulls;24;33;23;24;104;219.5;222;130;113
222;541;V;Philadelphia 76ers;21;29;23;25;98;226.5;227;360;109.5
222;542;H;Milwaukee Bucks;31;25;37;26;119;8.5;9.5;-470;5
222;543;V;Houston Rockets;38;24;38;20;120;235;233;110;pk
222;544;H;Utah Jazz;36;30;19;25;110;1;2;-130;115
223;545;V;Boston Celtics;19;35;33;25;112;225.5;222.5;260;115
223;546;H;Los Angeles Lakers;28;28;31;27;114;6.5;7.5;-330;4
223;547;V;Indiana Pacers;12;20;23;26;81;219.5;219.5;175;5
223;548;H;Toronto Raptors;34;29;22;42;127;4.5;5;-210;106.5
223;549;V;Minnesota Timberwolves;38;27;22;29;116;227;221;850;109.5
223;550;H;Denver Nuggets;43;30;24;31;128;12;14.5;-1500;6.5
223;551;V;San Antonio Spurs;29;26;18;30;103;222.5;222.5;180;110
223;552;H;Oklahoma City Thunder;29;32;37;33;131;5;5;-220;1
223;553;V;Washington Wizards;31;27;27;32;117;231.5;3.5;-160;5.5
223;554;H;Chicago Bulls;35;38;28;25;126;pk;229.5;140;112
223;555;V;New Orleans Pelicans;29;17;31;38;115;8;10;-600;11
223;556;H;Golden State Warriors;33;23;21;24;101;238;238;425;115.5
223;557;V;Detroit Pistons;24;27;34;19;104;225;220;185;107
223;558;H;Portland Trail Blazers;40;13;27;27;107;4;5.5;-230;3.5
224;559;V;Milwaukee Bucks;30;27;38;28;137;12.5;13;-1300;5
224;560;H;Washington Wizards;25;22;35;41;134;240.5;243;775;121.5
224;561;V;Miami Heat;29;39;31;12;119;5.5;6.5;-265;108.5
224;562;H;Cleveland Cavaliers;21;35;24;31;125;223;221.5;215;pk
224;563;V;Atlanta Hawks;24;28;40;20;112;228.5;227;300;111
224;564;H;Philadelphia 76ers;41;28;22;38;129;8;8.5;-400;pk
224;565;V;Orlando Magic;22;19;40;34;115;211;213;145;1.5
224;566;H;Brooklyn Nets;27;27;33;26;113;2.5;3.5;-170;108.5
224;567;V;New York Knicks;33;24;29;26;112;230;225;650;110
224;568;H;Houston Rockets;36;36;29;22;123;14;12;-1000;2.5
224;569;V;Minnesota Timberwolves;27;38;31;27;123;236.5;239;750;116
224;570;H;Dallas Mavericks;41;40;29;29;139;14;13.5;-1200;3
224;571;V;Phoenix Suns;27;35;37;32;131;223.5;224;300;116
224;572;H;Utah Jazz;35;27;26;23;111;7.5;8.5;-400;6.5
224;573;V;Memphis Grizzlies;14;23;29;31;97;234.5;235.5;475;1.5
224;574;H;Los Angeles Clippers;40;26;24;34;124;9.5;11;-675;118
225;575;V;Charlotte Hornets;25;19;11;25;80;208.5;208.5;550;0.5
225;576;H;Indiana Pacers;35;34;25;25;119;11;11.5;-800;102
225;577;V;Milwaukee Bucks;25;25;34;24;108;1.5;232.5;-110;119
225;578;H;Toronto Raptors;27;25;19;26;97;231;pk;-110;pk
225;579;V;Oklahoma City Thunder;36;36;19;33;124;6;8;-360;106.5
225;580;H;Chicago Bulls;28;27;38;29;122;217.5;219.5;280;0.5
225;581;V;Detroit Pistons;23;23;26;26;98;216;213.5;750;104
225;582;H;Denver Nuggets;29;30;23;33;115;12;14;-1200;3
225;583;V;Boston Celtics;28;28;29;33;118;5;7;-300;1.5
225;584;H;Portland Trail Blazers;24;24;22;36;106;232;223;240;114.5
225;585;V;New Orleans Pelicans;26;32;28;23;109;238.5;239.5;270;117
225;586;H;Los Angeles Lakers;30;34;24;30;118;8.5;7.5;-340;2.5
225;587;V;Sacramento Kings;33;22;26;31;112;6;7.5;-320;0.5
225;588;H;Golden State Warriors;22;21;30;21;94;226.5;223.5;255;109
226;501;V;Philadelphia 76ers;17;27;24;26;94;7.5;7.5;-350;5.5
226;502;H;Cleveland Cavaliers;28;27;22;31;108;220;216.5;275;105.5
226;503;V;New York Knicks;27;19;29;26;101;1;2;-135;3.5
226;504;H;Charlotte Hornets;30;26;29;22;107;206;207.5;115;101.5
226;505;V;Brooklyn Nets;17;30;37;22;106;1.5;1.5;-125;4.5
226;506;H;Washington Wizards;31;29;21;29;110;236;233.5;105;119.5
226;507;V;Orlando Magic;23;41;39;27;130;3;2.5;-140;1.5
226;508;H;Atlanta Hawks;27;37;31;25;120;227;230;120;118.5
226;509;V;Dallas Mavericks;36;23;29;21;109;5;4;-180;113
226;510;H;San Antonio Spurs;20;29;28;26;103;227.5;232.5;150;1
226;511;V;Minnesota Timberwolves;29;28;38;34;129;230;234;550;115
226;512;H;Miami Heat;28;32;34;32;126;9.5;12;-800;7
226;513;V;Memphis Grizzlies;17;30;41;24;112;234.5;237.5;550;121
226;514;H;Houston Rockets;35;38;38;29;140;10;12;-800;0.5
226;515;V;Los Angeles Clippers;21;33;22;26;102;5.5;7.5;-330;3.5
226;516;H;Phoenix Suns;29;20;17;26;92;233;232.5;260;113.5
226;517;V;Boston Celtics;23;30;32;29;114;220.5;218;180;112
226;518;H;Utah Jazz;15;36;31;21;103;5;5;-220;4.5
227;519;V;New York Knicks;21;25;33;27;106;212.5;209.5;260;0.5
227;520;H;Philadelphia 76ers;26;35;26;28;115;7.5;7.5;-330;103.5
227;521;V;Sacramento Kings;27;34;21;26;108;223;220;280;109.5
227;522;H;Oklahoma City Thunder;25;25;31;31;112;6;8;-360;8
227;523;V;Portland Trail Blazers;24;25;26;25;100;219;218;400;106.5
227;524;H;Indiana Pacers;30;13;37;26;106;10;10;-550;9
227;525;V;Los Angeles Lakers;24;30;40;22;116;13.5;10;-600;6.5
227;526;H;Golden State Warriors;24;28;17;17;86;225.5;220.5;425;109.5
228;527;V;Minnesota Timberwolves;35;30;31;29;125;235;234;280;115
228;528;H;Orlando Magic;35;34;34;33;136;7.5;8;-360;3.5
228;529;V;Charlotte Hornets;25;27;21;26;99;214.5;214;800;105.5
228;530;H;Toronto Raptors;23;18;25;30;96;13.5;13.5;-1400;13
228;531;V;Brooklyn Nets;36;26;36;20;118;3;2.5;-140;3
228;532;H;Atlanta Hawks;29;39;40;33;141;232;236.5;120;121.5
228;533;V;Cleveland Cavaliers;25;30;28;21;104;237;235;650;113.5
228;534;H;New Orleans Pelicans;43;27;25;21;116;11.5;12.5;-1000;2.5
228;535;V;Sacramento Kings;21;29;31;23;104;229.5;227;115;110
228;536;H;Memphis Grizzlies;30;17;28;26;101;3.5;2.5;-135;1.5
228;537;V;Oklahoma City Thunder;24;23;22;17;86;229;227;450;1.5
228;538;H;Milwaukee Bucks;31;39;37;26;133;10.5;10;-650;110
228;539;V;Dallas Mavericks;31;24;38;25;118;230;229;125;1.5
228;540;H;Miami Heat;31;32;25;38;126;2.5;2.5;-145;111
228;541;V;Washington Wizards;28;32;21;38;119;231;231.5;425;117.5
228;542;H;Utah Jazz;31;27;32;39;129;10.5;10;-600;7.5
228;543;V;Detroit Pistons;29;23;32;29;113;222;218;325;106.5
228;544;H;Phoenix Suns;24;29;26;32;111;7.5;9;-425;5.5
228;545;V;Denver Nuggets;27;29;23;24;103;222.5;220;225;108.5
228;546;H;Los Angeles Clippers;37;29;32;34;132;6;7;-275;0.5
229;547;V;Chicago Bulls;25;28;33;29;115;215;214;120;3
229;548;H;New York Knicks;31;35;23;36;125;3;2.5;-140;105.5
229;549;V;Brooklyn Nets;27;22;31;33;113;223;219.5;260;112.5
229;550;H;Miami Heat;24;33;34;25;116;7;7.5;-330;1.5
229;551;V;Portland Trail Blazers;28;28;34;27;117;234;239;110;0.5
229;552;H;Atlanta Hawks;23;40;44;22;129;pk;2;-130;117.5
229;553;V;Indiana Pacers;30;26;30;27;113;8;9;-450;6.5
229;554;H;Cleveland Cavaliers;31;27;28;18;104;215;215;350;106
229;555;V;Los Angeles Lakers;25;21;20;22;88;8;11;-700;10.5
229;556;H;Memphis Grizzlies;29;29;28;19;105;229.5;228;500;112
229;557;V;Houston Rockets;19;26;36;23;111;1;pk;-110;3.5
229;558;H;Boston Celtics;28;28;22;26;110;230.5;232.5;-110;113.5
229;559;V;Orlando Magic;27;26;28;32;113;217.5;222.5;155;0.5
229;560;H;San Antonio Spurs;38;23;24;29;114;2;4.5;-185;114
229;561;V;Golden State Warriors;28;33;31;23;115;224;221.5;400;109
229;562;H;Phoenix Suns;41;24;16;18;99;8.5;10.5;-550;5.5
301;563;V;Milwaukee Bucks;26;19;25;23;93;13;13.5;-1200;8.5
301;564;H;Charlotte Hornets;20;23;25;17;85;218;218.5;750;111.5
301;565;V;Philadelphia 76ers;39;33;24;34;130;218.5;218.5;1000;109
301;566;H;Los Angeles Clippers;34;36;38;28;136;12.5;14.5;-2000;11
301;567;V;Dallas Mavericks;28;35;18;30;111;6;6;-260;117.5
301;568;H;Minnesota Timberwolves;24;20;21;26;91;244;242;210;2.5
301;569;V;Detroit Pistons;31;20;19;30;100;217;215.5;400;105.5
301;570;H;Sacramento Kings;16;34;26;30;106;7;10;-550;8
301;571;V;Toronto Raptors;32;37;27;22;118;217.5;220;120;109
301;572;H;Denver Nuggets;40;33;27;33;133;4.5;2.5;-140;pk
301;573;V;Los Angeles Lakers;29;34;30;29;122;2.5;235.5;115;116
301;574;H;New Orleans Pelicans;33;28;34;19;114;233.5;2;-135;1.5
301;575;V;Washington Wizards;35;28;31;30;124;5.5;7;-310;2.5
301;576;H;Golden State Warriors;28;29;19;34;110;230;233.5;250;115
302;577;V;Houston Rockets;31;32;28;32;123;8.5;10;-600;11.5
302;578;H;New York Knicks;36;37;28;24;125;230.5;231;425;113.5
302;579;V;Portland Trail Blazers;35;34;23;38;130;223.5;220;225;108.5
302;580;H;Orlando Magic;28;30;30;19;107;7;6.5;-275;6.5
302;581;V;Utah Jazz;31;28;35;32;126;8.5;10.5;-650;4
302;582;H;Cleveland Cavaliers;25;26;31;31;113;219;222;450;113.5
302;583;V;Memphis Grizzlies;24;28;32;43;127;238.5;240;120;122
302;584;H;Atlanta Hawks;23;26;19;20;88;1;2.5;-140;2
302;585;V;Milwaukee Bucks;26;26;18;19;89;3;5;-210;4.5
302;586;H;Miami Heat;31;22;28;24;105;226;227.5;175;116.5
302;587;V;Dallas Mavericks;29;29;17;32;107;3.5;6.5;-270;1
302;588;H;Chicago Bulls;19;29;33;28;109;224;220;220;108.5
302;589;V;Indiana Pacers;26;40;26;24;116;2.5;2.5;-140;108
302;590;H;San Antonio Spurs;34;23;27;27;111;220;220.5;120;1.5
303;501;V;San Antonio Spurs;19;30;28;27;104;3;4;-170;4.5
303;502;H;Charlotte Hornets;36;22;18;27;103;214;211.5;145;105
303;503;V;Brooklyn Nets;28;15;24;51;129;221.5;218.5;230;0.5
303;504;H;Boston Celtics;33;23;28;34;120;7.5;6.5;-280;112.5
303;505;V;Los Angeles Clippers;38;21;30;20;109;2.5;4.5;-200;111
303;506;H;Oklahoma City Thunder;27;20;23;24;94;226;228.5;170;1.5
303;507;V;Minnesota Timberwolves;28;44;37;30;139;247.5;247;450;121.5
303;508;H;New Orleans Pelicans;31;37;43;23;134;10.5;11;-650;9
303;509;V;Golden State Warriors;26;23;33;34;116;217;218.5;1200;107
303;510;H;Denver Nuggets;25;33;23;19;100;15.5;16.5;-3000;7
303;511;V;Toronto Raptors;30;31;26;36;123;3.5;4;-170;4.5
303;512;H;Phoenix Suns;39;29;18;28;114;221;225;145;111
303;513;V;Philadelphia 76ers;35;19;26;27;107;220.5;219.5;650;106.5
303;514;H;Los Angeles Lakers;28;37;31;24;120;12;12.5;-1000;5
303;515;V;Washington Wizards;23;26;46;31;126;233;235.5;190;3.5
303;516;H;Sacramento Kings;39;37;19;38;133;5;5.5;-240;114.5
304;517;V;Boston Celtics;28;30;23;31;112;2.5;4;-170;1
304;518;H;Cleveland Cavaliers;27;25;25;29;106;215;215.5;145;111
304;519;V;Oklahoma City Thunder;38;31;25;20;114;7;8.5;-400;3.5
304;520;H;Detroit Pistons;32;32;18;25;107;215;209.5;300;104
304;521;V;Orlando Magic;26;29;29;29;113;217.5;219;240;111.5
304;522;H;Miami Heat;30;30;28;28;116;7;6.5;-300;2
304;523;V;Utah Jazz;35;29;29;19;112;7.5;8.5;-400;2
304;524;H;New York Knicks;26;28;24;26;104;220;219.5;300;112
304;525;V;Memphis Grizzlies;22;30;30;36;118;225;223;-105;114
304;526;H;Brooklyn Nets;23;22;20;14;79;2;1;-115;2.5
304;527;V;Chicago Bulls;29;29;21;29;108;227.5;231.5;110;112.5
304;528;H;Minnesota Timberwolves;22;33;33;27;115;2.5;2;-130;1
304;529;V;New Orleans Pelicans;22;33;30;27;123;237.5;240;230;116
304;530;H;Dallas Mavericks;24;33;30;25;127;6;6.5;-280;3.5
304;531;V;Indiana Pacers;23;33;23;21;100;222;220.5;500;108.5
304;532;H;Milwaukee Bucks;36;22;31;30;119;10;11.5;-700;7
